,Unique_ID,C1,C2,C3,C4,C5,C6,C7,C8,N1,N8,N9,N24,N33,N34
10764,Candidate_47524,1,0,0,16,4,0,2,1,29.0,1,0,4416.666667,20.0,41.91
10765,Candidate_54402,1,1,15,40,2,1,2,1,34.15,3,83,4267.833333,30.0,67.13
10766,Candidate_27492,1,7,15,9,1,0,4,1,31.99,0,0,3333.333333,76.0,165.49
10767,Candidate_3425,1,0,19,8,0,1,0,1,18.0,1,15,2833.333333,72.0,130.15
10768,Candidate_35149,1,5,49,34,2,0,7,1,10.0,3,0,1808.333333,40.0,64.53
10769,Candidate_33823,1,4,33,17,2,1,7,1,15.0,4,104,1833.333333,30.0,52.0
10770,Candidate_21101,1,0,7,26,2,0,1,1,21.99,5,331,14444.41667,200.0,381.85
10771,Candidate_48166,1,7,29,40,2,0,4,0,30.0,0,0,2204.166667,20.0,42.45
10772,Candidate_40841,2,15,3,23,2,0,2,1,30.3,5,254,4666.666667,80.0,130.15
10773,Candidate_22128,3,15,1,1,1,1,2,1,8.73,11,255,5416.666667,60.0,0.0
10774,Candidate_51386,1,7,34,12,1,0,4,1,14.9,8,60,3750.0,174.0,301.16
10775,Candidate_4685,1,1,3,19,1,0,4,1,11.1,10,315,2750.0,350.0,573.76
10776,Candidate_43653,1,1,19,0,1,1,1,1,20.99,9,1515,9166.666667,100.0,188.35
10777,Candidate_46697,1,0,0,31,0,0,0,1,21.0,0,0,6250.0,46.0,86.65
10778,Candidate_26543,1,1,6,9,2,1,2,1,14.25,5,691,5250.0,200.0,342.99
10779,Candidate_42612,1,0,0,1,0,0,0,1,23.9,6,346,2500.0,260.0,509.34
10780,Candidate_8095,1,0,2,15,2,0,6,1,29.0,11,239,6666.666667,80.0,167.62
10781,Candidate_15316,1,7,5,38,2,0,2,1,34.6,9,478,5916.666667,115.0,258.81
10782,Candidate_10965,1,20,23,11,1,1,2,1,23.89,6,201,5333.333333,110.0,215.46
10783,Candidate_37069,1,0,6,41,2,0,2,1,15.99,5,486,5183.333333,288.0,506.19
10784,Candidate_2535,1,0,2,10,2,0,1,1,24.41,3,76,10000.0,300.0,591.73
10785,Candidate_48,1,3,22,15,2,1,4,1,27.4,4,112,3033.333333,150.0,307.8
10786,Candidate_2359,1,0,14,1,2,1,2,1,12.0,9,1712,4333.333333,300.0,498.21
10787,Candidate_44548,1,2,28,7,1,0,4,1,31.99,4,73,2750.0,70.0,152.42
10788,Candidate_5409,1,0,19,17,0,0,0,1,28.0,0,0,1820.0,54.0,111.68
10789,Candidate_36936,1,3,34,40,6,1,4,0,24.26,2,21,3250.0,500.0,984.24
10790,Candidate_9400,1,7,17,1,2,0,4,1,35.0,5,162,2883.333333,60.0,135.71
10791,Candidate_44984,1,1,5,18,2,1,4,1,14.3,8,775,3456.25,155.0,266.01
10792,Candidate_36147,1,18,6,1,1,1,2,0,24.52,4,266,4166.666667,300.0,592.6
10793,Candidate_24939,1,3,1,1,4,0,4,1,14.3,3,268,2500.0,80.0,137.29
10794,Candidate_35756,1,1,2,0,1,0,1,1,34.35,5,145,8750.0,80.0,179.48
10795,Candidate_19810,1,2,20,1,2,0,2,1,20.05,8,249,5583.333333,60.0,111.57
10796,Candidate_28028,1,3,8,16,4,1,7,0,9.2,5,152,1500.0,60.0,95.68
10797,Candidate_24583,1,1,1,9,1,0,4,1,31.77,7,225,3333.333333,40.0,86.85
10798,Candidate_11602,1,1,18,0,1,1,4,1,26.39,4,298,3916.666667,80.0,161.99
10799,Candidate_24182,1,1,7,10,6,0,4,1,8.35,10,449,2120.583333,100.0,157.49
10800,Candidate_36001,1,0,0,0,0,1,0,1,8.49,4,207,3750.0,120.0,189.38
10801,Candidate_31186,1,0,0,1,2,1,4,1,13.85,6,475,2666.666667,24.0,40.93
10802,Candidate_17819,1,5,9,0,2,0,4,1,18.3,4,87,2513.333333,30.0,54.45
10803,Candidate_36209,1,3,7,15,2,1,1,1,14.0,7,231,13416.66667,200.0,321.35
10804,Candidate_8806,3,1,25,29,1,0,4,1,17.3,1,23,2908.916667,140.0,639.43
10805,Candidate_49774,1,5,3,16,2,0,4,1,35.0,11,297,3104.166667,20.0,45.24
10806,Candidate_17150,1,1,5,1,2,0,7,0,23.8,10,236,2000.0,336.0,657.35
10807,Candidate_34969,3,19,3,62,1,0,4,1,5.65,8,71,3000.0,70.0,300.67
10808,Candidate_19213,1,6,7,41,2,1,6,1,19.5,6,568,7000.0,20.0,0.0
10809,Candidate_52387,1,1,7,18,1,1,1,1,8.99,7,395,9833.333333,400.0,635.9
10810,Candidate_2783,2,1,3,1,1,0,4,1,14.65,5,138,2083.333333,160.0,188.85
10811,Candidate_13258,1,0,0,35,0,0,0,1,25.0,12,792,3987.5,260.0,516.88
10812,Candidate_17324,1,0,0,15,2,1,1,1,9.99,15,450,12833.33333,500.0,806.56
10813,Candidate_46851,1,0,2,41,2,0,1,1,12.5,7,309,9333.333333,100.0,167.27
10814,Candidate_40042,2,1,15,0,1,1,1,1,11.72,12,749,8500.0,120.0,132.62
10815,Candidate_33105,1,6,22,38,1,0,4,1,27.5,1,220,2666.666667,50.0,102.73
10816,Candidate_20512,1,1,12,18,1,1,6,1,21.5,9,517,8125.0,200.0,379.32
10817,Candidate_23455,1,0,0,31,0,0,0,1,23.0,0,0,3200.0,60.0,116.13
10818,Candidate_30512,1,1,6,1,1,1,2,1,12.7,9,698,4166.666667,100.0,167.75
10819,Candidate_45906,1,0,5,41,2,1,2,1,11.48,15,1288,4583.333333,100.0,164.83
10820,Candidate_1800,1,0,0,31,0,0,0,1,15.75,4,191,3750.0,40.0,70.07
10821,Candidate_11696,1,1,22,1,2,1,4,1,14.15,15,384,3291.666667,150.0,256.88
10822,Candidate_40800,1,0,0,1,0,0,0,1,23.25,1,70,2500.0,200.0,381.33
10823,Candidate_38996,1,4,7,38,2,0,4,1,15.5,14,497,3200.0,50.0,87.28
10824,Candidate_28129,1,1,28,1,3,0,5,0,11.15,7,546,0.0,200.0,328.1
10825,Candidate_47406,1,7,1,13,2,0,1,1,13.0,6,227,10416.66667,240.0,404.33
10826,Candidate_8688,1,2,2,37,4,1,1,0,31.77,11,1047,15416.66667,80.0,173.71
10827,Candidate_33500,1,1,2,17,2,0,4,1,10.3,5,83,2666.666667,80.0,129.63
10828,Candidate_33970,1,13,41,17,1,0,4,1,31.77,7,253,2083.333333,60.0,130.28
10829,Candidate_29260,1,1,7,13,1,1,6,1,16.79,4,86,6333.333333,90.0,159.97
10830,Candidate_54691,1,0,0,1,2,1,4,1,16.97,6,295,3914.0,180.0,320.74
10831,Candidate_27110,1,0,2,45,6,0,7,1,20.0,8,450,1104.25,120.0,222.98
10832,Candidate_12915,1,1,6,13,2,0,2,1,30.0,7,251,5916.666667,50.0,106.13
10833,Candidate_45342,1,1,2,0,2,1,6,1,7.99,10,1236,6966.666667,220.0,344.65
10834,Candidate_51945,1,4,24,7,2,0,4,1,35.0,4,105,2333.333333,55.0,124.4
10835,Candidate_46900,3,1,2,26,1,0,1,1,12.46,7,367,9583.333333,260.0,1157.83
10836,Candidate_46425,1,0,23,11,2,1,4,1,21.0,2,0,3800.75,40.0,75.35
10837,Candidate_150,2,1,2,19,1,0,6,1,21.51,6,150,8166.666667,300.0,410.12
10838,Candidate_46510,1,1,23,15,1,1,1,1,15.15,8,833,8341.666667,300.0,521.08
10839,Candidate_41042,1,1,19,15,1,1,6,1,31.77,4,146,6652.416667,80.0,173.71
10840,Candidate_12769,1,2,18,1,7,1,2,1,27.5,7,133,4333.333333,70.0,143.83
10841,Candidate_51150,1,1,30,41,2,1,1,1,23.43,9,697,8333.333333,76.0,147.95
10842,Candidate_52592,1,6,15,24,2,0,2,1,23.99,1,25,4166.666667,100.0,196.14
10843,Candidate_37330,1,7,2,45,2,0,3,0,15.0,5,65,0.0,20.0,34.67
10844,Candidate_17332,1,2,14,13,1,1,2,1,16.6,3,40,5916.666667,140.0,248.18
10845,Candidate_31847,1,1,7,17,2,0,4,1,25.0,1,15,2240.0,60.0,0.0
10846,Candidate_49500,1,2,14,1,1,1,7,1,31.0,2,50,250.0,26.0,0.0
10847,Candidate_19772,1,1,21,0,1,1,2,1,17.74,7,439,4416.666667,240.0,432.27
10848,Candidate_2028,1,2,1,41,2,1,2,1,10.8,12,536,5500.0,140.0,228.51
10849,Candidate_19063,1,5,28,10,6,0,4,1,13.85,7,141,2333.333333,130.0,221.68
10850,Candidate_43885,1,7,23,49,4,1,2,0,26.99,6,75,4583.333333,50.0,102.05
10851,Candidate_22316,1,0,20,0,2,1,6,1,16.0,5,349,6250.0,450.0,791.03
10852,Candidate_50484,1,0,26,31,0,0,0,1,29.0,9,200,2500.0,70.0,146.67
10853,Candidate_40935,1,0,17,4,2,1,7,1,15.0,5,90,1333.333333,100.0,173.33
10854,Candidate_42375,1,4,44,35,2,0,4,1,30.0,7,697,2500.0,20.0,42.45
10855,Candidate_45958,1,0,2,1,2,0,2,1,27.95,5,102,4166.666667,200.0,363.63
10856,Candidate_26167,3,7,30,40,1,0,2,1,15.63,4,443,5416.666667,100.0,452.78
10857,Candidate_33630,1,3,5,1,2,1,1,1,11.93,4,465,10000.0,200.0,331.81
10858,Candidate_32014,1,20,7,17,1,0,7,1,31.77,4,63,2000.0,50.0,108.57
10859,Candidate_43874,2,1,19,15,1,1,1,1,30.32,6,186,8750.0,80.0,130.2
10860,Candidate_30324,1,0,0,1,4,0,4,1,8.31,8,59,2083.333333,60.0,94.44
10861,Candidate_16387,1,0,0,19,2,0,2,1,13.0,3,288,5000.0,100.0,168.47
10862,Candidate_36454,1,1,22,0,2,1,6,1,8.35,4,458,6300.0,50.0,78.75
10863,Candidate_37697,1,0,8,1,2,0,4,1,13.0,9,82,2994.416667,270.0,454.87
10864,Candidate_17148,1,1,15,16,2,0,4,1,10.0,2,31,2470.833333,50.0,80.67
10865,Candidate_29683,1,1,2,19,1,0,2,1,26.99,6,81,4166.666667,90.0,183.69
10866,Candidate_9755,1,2,14,0,4,0,4,0,18.74,1,27,2240.0,300.0,547.87
10867,Candidate_53845,1,0,10,23,0,0,0,1,24.95,2,40,2783.25,130.0,258.27
10868,Candidate_34860,1,0,0,10,2,0,4,1,29.0,5,70,3083.333333,100.0,209.53
10869,Candidate_49490,3,14,13,41,1,1,6,1,18.63,11,196,7083.333333,300.0,1379.7
10870,Candidate_31469,1,0,0,31,0,1,0,1,17.5,0,0,6666.666667,200.02,359.06
10871,Candidate_54926,1,0,2,0,0,0,0,1,29.0,1,0,4583.333333,51.0,106.86
10872,Candidate_45903,1,7,13,1,1,0,4,1,31.25,6,110,2458.333333,80.0,172.56
10873,Candidate_27773,1,1,2,3,1,1,2,1,33.95,2,30,5000.0,80.0,178.58
10874,Candidate_7482,1,3,1,1,2,0,4,1,16.25,6,202,4018.916667,300.0,529.21
10875,Candidate_47033,1,0,22,7,2,1,3,0,10.05,7,906,0.0,100.0,160.27
10876,Candidate_7650,1,0,3,1,2,1,6,1,14.45,3,262,6290.083333,98.0,168.54
10877,Candidate_44298,1,1,17,41,1,0,2,1,8.9,7,118,5180.5,208.9,331.66
10878,Candidate_42073,1,1,3,10,2,0,4,1,33.0,5,66,2500.0,30.0,66.17
10879,Candidate_34180,3,2,2,0,1,0,1,1,6.28,15,206,9333.333333,40.0,172.39
10880,Candidate_29165,1,2,19,29,1,0,2,1,7.99,9,190,4583.333333,110.0,172.32
10881,Candidate_1039,1,0,3,58,6,0,7,0,15.55,3,95,0.083333,119.4,208.56
10882,Candidate_45379,1,1,2,12,2,0,6,1,27.25,8,528,6250.0,140.0,224.23
10883,Candidate_33626,2,1,1,1,1,0,2,1,19.84,12,686,5833.333333,300.0,396.07
10884,Candidate_382,1,1,20,19,2,0,2,1,25.0,2,91,4426.5,60.0,119.28
10885,Candidate_41007,1,0,0,0,0,1,0,1,8.0,7,437,17109.08333,60.0,94.01
10886,Candidate_36414,2,3,6,1,1,1,4,1,28.04,2,0,3120.0,90.0,140.22
10887,Candidate_25624,1,7,9,40,2,0,2,1,17.55,2,20,5677.333333,60.0,107.78
10888,Candidate_28464,3,7,2,13,1,0,4,1,17.49,5,108,2083.333333,50.0,228.59
10889,Candidate_21601,1,1,10,1,1,0,4,1,27.86,3,77,3333.333333,80.0,165.15
10890,Candidate_9794,1,4,16,45,6,0,7,1,14.3,3,79,1166.666667,40.0,68.65
10891,Candidate_33452,1,0,0,6,2,1,2,1,6.85,3,20,4800.0,20.0,30.81
10892,Candidate_6906,1,2,2,0,1,0,4,1,27.12,6,206,3916.666667,80.0,163.56
10893,Candidate_41053,1,0,0,10,2,0,6,1,12.75,9,1029,6250.0,44.0,73.86
10894,Candidate_11728,1,0,0,31,0,0,0,1,17.75,0,0,7083.333333,30.0,54.04
10895,Candidate_16353,1,1,8,29,1,1,2,1,31.77,12,503,6000.0,80.0,173.71
10896,Candidate_46860,1,7,28,13,1,1,1,1,7.99,5,168,12500.0,300.0,469.98
10897,Candidate_32119,1,1,7,4,2,1,1,1,8.0,10,119,8750.0,84.0,131.61
10898,Candidate_54887,1,1,5,1,2,1,6,1,21.45,19,750,6666.666667,420.0,796.04
10899,Candidate_53029,1,0,0,31,0,0,0,1,23.0,0,0,2250.0,51.0,98.71
10900,Candidate_10002,1,1,28,18,1,1,6,1,31.77,1,10,7166.666667,80.0,173.71
10901,Candidate_45089,1,6,12,29,1,1,2,1,22.72,8,169,4750.0,80.0,154.26
10902,Candidate_12198,1,0,34,34,2,0,4,1,15.0,3,56,2426.083333,370.0,630.37
10903,Candidate_25542,1,4,29,1,2,0,7,1,14.0,6,35,1083.333333,100.0,170.89
10904,Candidate_18847,2,2,3,35,1,1,2,1,31.85,6,393,5833.333333,80.0,134.0
10905,Candidate_9401,1,1,1,1,1,0,2,1,19.99,2,0,5833.333333,100.0,185.79
10906,Candidate_42229,1,16,2,10,1,0,4,1,31.77,2,50,3333.333333,50.0,108.57
10907,Candidate_13215,1,1,2,0,1,0,6,1,14.49,8,239,7250.0,80.0,137.66
10908,Candidate_31203,1,0,0,41,0,1,0,1,12.0,12,302,7650.0,100.0,166.07
10909,Candidate_13537,1,2,12,1,1,1,6,1,20.99,5,249,6666.666667,200.0,376.7
10910,Candidate_37337,1,0,0,6,0,0,0,1,21.83,7,651,9333.333333,300.0,571.54
10911,Candidate_52669,1,0,0,31,0,0,0,1,35.75,0,0,2916.666667,60.02,137.03
10912,Candidate_149,1,0,0,1,7,0,4,1,11.0,14,811,3625.0,24.0,39.29
10913,Candidate_9881,1,0,8,1,2,0,4,1,18.5,8,230,2583.333333,70.0,127.41
10914,Candidate_390,1,1,22,1,2,0,4,1,34.75,7,176,2208.333333,50.0,112.74
10915,Candidate_44935,1,1,1,1,3,0,5,0,19.0,0,0,0.0,50.0,91.64
10916,Candidate_16344,1,0,0,41,0,1,0,1,8.5,7,161,7083.333333,100.0,157.84
10917,Candidate_12639,1,0,0,31,0,0,0,1,13.25,0,0,8333.333333,60.0,101.44
10918,Candidate_25916,3,13,1,1,3,0,5,0,18.97,4,139,0.0,50.0,230.36
10919,Candidate_3444,1,1,13,35,1,0,6,1,35.0,8,410,6666.666667,150.0,339.27
10920,Candidate_40846,1,0,6,11,2,0,4,1,15.0,4,142,3000.0,50.0,85.23
10921,Candidate_25390,1,7,2,26,2,0,2,1,8.3,2,0,6000.0,140.0,220.32
10922,Candidate_29858,1,0,8,32,2,1,6,1,10.8,1,0,7083.333333,48.0,78.35
10923,Candidate_3067,1,0,10,0,2,1,4,1,27.0,10,238,2500.0,40.0,81.65
10924,Candidate_26198,1,3,3,1,7,0,7,1,21.5,8,218,1500.0,22.5,42.67
10925,Candidate_11763,1,4,3,12,2,1,4,1,10.45,1,0,2429.166667,130.0,211.11
10926,Candidate_37151,1,4,2,13,2,0,4,1,7.0,6,270,4041.666667,30.0,46.32
10927,Candidate_50654,1,7,28,1,1,1,2,1,31.77,7,227,4333.333333,80.0,173.71
10928,Candidate_228,1,0,2,1,7,0,7,1,14.0,9,40,1333.333333,500.0,854.44
10929,Candidate_45997,1,7,7,6,1,0,6,1,16.99,7,417,6307.416667,60.0,106.94
10930,Candidate_36975,1,0,9,41,2,0,2,1,7.0,4,39,4683.333333,60.0,92.63
10931,Candidate_23106,1,0,9,41,2,0,4,1,15.0,0,0,2816.666667,20.0,34.67
10932,Candidate_8425,2,13,6,12,1,1,4,1,26.1,6,385,3666.666667,80.0,120.0
10933,Candidate_15997,1,7,3,15,2,0,6,1,21.08,9,252,6250.0,40.0,75.43
10934,Candidate_24085,2,1,37,15,1,1,4,1,16.99,7,301,3333.333333,200.0,248.47
10935,Candidate_34247,2,15,12,16,1,1,6,1,13.34,7,982,7083.333333,500.0,573.19
10936,Candidate_32406,1,0,14,15,2,1,6,1,7.2,7,0,8166.666667,60.0,92.91
10937,Candidate_20216,1,2,20,23,2,1,4,1,9.45,10,494,2750.0,200.0,320.1
10938,Candidate_49950,1,1,16,12,1,1,2,1,30.73,10,568,5333.333333,80.0,171.41
10939,Candidate_34495,1,1,5,6,2,0,4,1,14.0,11,153,2583.333333,62.0,105.95
10940,Candidate_41730,1,7,5,15,1,1,2,1,13.99,9,257,5250.0,140.0,239.21
10941,Candidate_38155,1,2,7,16,1,0,2,1,16.09,9,440,5666.666667,180.0,316.81
10942,Candidate_20268,1,1,16,25,4,0,4,0,19.02,6,162,3750.0,78.28,143.51
10943,Candidate_12262,1,1,43,45,6,0,7,1,7.1,3,115,800.0,20.0,30.92
10944,Candidate_16856,1,1,23,1,2,0,4,1,14.3,3,35,2083.333333,130.0,221.8
10945,Candidate_3596,1,1,17,1,4,1,4,0,15.7,4,198,2916.666667,200.0,350.09
10946,Candidate_32540,2,1,17,1,1,0,2,1,14.19,22,617,5298.0,320.0,373.87
10947,Candidate_31508,1,1,15,1,2,0,4,1,14.85,11,504,2154.75,60.0,102.3
10948,Candidate_6872,1,0,8,0,2,1,1,1,19.0,4,71,10666.66667,106.0,194.28
10949,Candidate_46970,1,1,28,1,2,1,4,1,10.45,3,224,4083.333333,120.0,194.87
10950,Candidate_2045,1,6,17,35,1,0,4,1,33.87,1,25,3583.333333,80.0,178.4
10951,Candidate_35900,1,6,3,13,1,1,2,1,7.49,10,185,5166.666667,80.0,124.41
10952,Candidate_4656,1,0,19,1,0,0,0,1,29.0,4,115,2036.666667,35.0,73.34
10953,Candidate_36543,3,6,38,1,1,0,2,1,16.72,5,172,5750.0,50.0,0.0
10954,Candidate_12331,3,3,2,41,1,0,6,1,6.08,4,89,6250.0,40.0,0.0
10955,Candidate_24848,1,3,17,35,2,0,2,1,18.9,7,185,4166.666667,36.0,65.89
10956,Candidate_2205,1,1,1,1,1,0,4,1,25.74,14,338,2520.0,200.0,401.52
10957,Candidate_10929,1,0,0,31,0,0,0,1,19.6,1,0,3583.333333,70.0,129.36
10958,Candidate_38614,1,1,16,9,1,0,4,1,31.99,5,189,3708.333333,150.0,326.62
10959,Candidate_26443,1,0,0,31,0,0,0,1,29.0,12,241,4050.0,60.0,125.72
10960,Candidate_35256,1,13,16,7,1,1,4,1,31.77,3,277,2500.0,40.0,86.85
10961,Candidate_39100,1,1,7,1,2,0,7,1,13.5,5,105,1280.0,90.0,152.71
10962,Candidate_29592,1,7,9,12,6,0,7,1,22.0,2,15,1750.0,34.0,64.92
10963,Candidate_44894,1,2,34,1,2,1,4,1,16.0,1,0,2750.0,50.0,67.71
10964,Candidate_3409,1,4,2,1,2,0,6,1,35.0,2,43,6666.666667,120.0,271.42
10965,Candidate_37889,3,16,34,3,1,0,2,1,22.54,1,25,5833.333333,40.0,187.71
10966,Candidate_25423,1,1,43,15,2,0,4,1,29.5,5,93,3733.333333,20.0,42.18
10967,Candidate_40635,1,0,30,13,2,0,4,1,15.0,5,121,3633.333333,150.0,259.99
10968,Candidate_30616,1,0,0,13,0,1,0,1,8.8,12,414,6124.666667,62.84,99.62
10969,Candidate_10650,1,0,23,1,0,0,0,1,18.0,2,46,2500.0,20.0,36.15
10970,Candidate_6333,2,7,18,38,2,1,2,1,24.99,18,1701,4166.666667,240.06,352.23
10971,Candidate_11984,1,3,17,30,2,1,6,1,12.5,5,196,7276.0,480.0,802.89
10972,Candidate_31315,1,1,20,4,2,1,4,1,10.5,7,203,3333.333333,220.0,357.53
10973,Candidate_44593,1,1,46,46,1,0,1,1,17.99,13,391,12276.33333,300.0,542.21
10974,Candidate_95,1,1,2,32,1,1,1,1,26.99,6,1368,11666.66667,200.0,408.2
10975,Candidate_38574,1,0,0,41,2,0,7,1,11.4,6,208,1916.666667,100.0,164.64
10976,Candidate_53305,1,0,23,1,0,1,0,1,24.0,10,437,5583.333333,48.8,95.73
10977,Candidate_9318,1,7,3,15,1,0,6,1,23.99,12,888,6666.666667,40.0,78.46
10978,Candidate_26382,1,0,2,58,0,0,0,1,27.0,5,122,975.0,80.0,0.0
10979,Candidate_40105,1,7,20,40,1,0,6,1,34.35,15,455,8312.5,50.0,112.17
10980,Candidate_49563,1,1,1,10,2,0,2,1,14.49,9,646,5416.666667,150.0,258.12
10981,Candidate_1112,1,4,2,10,2,1,6,1,18.25,11,4877,6666.666667,280.0,507.89
10982,Candidate_28684,2,1,19,0,1,1,6,1,29.62,13,445,7500.0,80.0,128.48
10983,Candidate_38308,1,1,2,16,6,0,4,1,10.0,10,323,2250.0,30.0,48.4
10984,Candidate_15032,1,0,0,38,0,0,0,1,15.0,3,0,2000.0,170.0,294.66
10985,Candidate_18295,1,1,22,1,1,0,4,1,30.58,3,76,3333.333333,110.0,235.23
10986,Candidate_4386,1,5,2,19,2,0,4,1,35.0,2,85,2250.0,66.0,149.28
10987,Candidate_17269,1,2,1,1,2,0,2,1,14.3,6,70,5166.666667,140.0,236.1
10988,Candidate_8472,1,0,19,1,0,0,0,1,25.9,7,656,8333.333333,60.0,120.71
10989,Candidate_7212,1,0,12,2,2,0,4,1,23.0,4,144,3500.0,120.02,232.3
10990,Candidate_44199,1,0,1,19,4,0,7,1,13.07,3,177,551.416667,28.0,47.22
10991,Candidate_11275,2,3,23,41,1,1,2,1,27.05,2,70,5000.0,115.0,175.75
10992,Candidate_17029,1,1,28,17,1,0,4,1,23.46,7,209,2666.666667,60.0,116.85
10993,Candidate_41271,1,16,30,30,1,0,7,1,31.77,1,25,1666.666667,80.0,173.71
10994,Candidate_1411,1,1,4,1,1,0,7,1,30.06,1,15,1583.333333,50.0,106.21
10995,Candidate_22256,1,4,37,12,2,0,4,1,11.55,10,925,4079.0,50.0,82.5
10996,Candidate_16806,1,1,2,1,1,0,2,1,14.49,8,378,5833.333333,190.0,326.95
10997,Candidate_51290,1,0,0,1,2,0,4,1,26.0,3,216,2916.666667,110.0,221.6
10998,Candidate_213,1,0,26,9,2,0,4,1,29.0,2,30,2816.666667,20.0,41.91
10999,Candidate_30110,1,1,1,32,2,1,6,1,14.85,6,668,7407.916667,250.0,432.4
11000,Candidate_44835,1,1,23,19,4,0,4,0,23.04,7,241,3833.333333,200.0,387.31
11001,Candidate_17514,1,2,9,6,2,1,2,1,30.99,2,65,6000.0,140.0,300.97
11002,Candidate_45079,1,0,23,31,0,0,0,1,15.0,0,0,2500.0,100.0,173.33
11003,Candidate_46398,1,7,33,12,2,1,4,1,22.6,1,0,2191.666667,20.0,38.5
11004,Candidate_23352,1,0,2,35,2,0,4,1,13.0,3,46,4000.0,240.0,404.33
11005,Candidate_23730,1,1,13,16,2,0,4,1,18.8,21,771,3314.583333,120.0,214.68
11006,Candidate_43028,2,7,13,10,1,0,7,1,24.68,6,85,1666.666667,260.0,379.13
11007,Candidate_42761,1,4,6,10,2,1,1,1,10.25,12,91,11500.0,500.0,809.62
11008,Candidate_54190,1,3,4,4,2,0,4,1,11.5,4,195,2666.666667,160.0,263.81
11009,Candidate_33498,1,2,3,41,2,1,2,1,35.0,7,194,4583.333333,30.0,67.85
11010,Candidate_40955,1,1,2,16,2,1,6,1,13.4,8,1720,7333.333333,64.0,0.0
11011,Candidate_53464,2,1,6,7,1,0,4,1,28.99,6,336,2900.0,235.0,372.89
11012,Candidate_27105,1,3,23,1,4,1,2,0,26.99,15,1975,4666.666667,92.0,187.77
11013,Candidate_54288,1,0,11,32,2,1,1,1,13.25,10,456,11666.66667,400.0,676.29
11014,Candidate_50071,1,2,6,24,1,1,2,1,30.73,14,343,4583.333333,110.0,235.69
11015,Candidate_4199,1,15,19,10,4,1,4,0,24.87,16,531,3166.666667,60.0,119.07
11016,Candidate_11037,1,1,30,17,1,0,4,1,31.99,1,50,2666.666667,40.0,87.1
11017,Candidate_34824,3,7,30,1,1,1,2,1,20.64,5,63,5833.333333,80.0,371.76
11018,Candidate_38122,1,1,27,0,1,0,2,1,23.46,3,203,5000.0,300.0,584.25
11019,Candidate_1461,1,1,5,41,1,0,6,1,20.49,9,316,7083.333333,200.0,374.14
11020,Candidate_30331,1,0,0,35,2,1,2,1,11.05,4,78,4583.333333,240.0,393.15
11021,Candidate_42010,1,2,32,6,2,0,4,1,35.0,6,185,3333.333333,80.0,180.94
11022,Candidate_19924,1,1,13,1,1,1,4,1,15.15,3,92,3019.333333,210.2,365.11
11023,Candidate_14320,1,0,15,10,2,1,1,1,26.1,5,104,8978.5,100.0,201.72
11024,Candidate_43456,1,7,13,1,1,0,4,1,35.0,0,0,2333.333333,20.0,0.0
11025,Candidate_13112,1,1,1,10,1,0,6,0,24.99,5,148,6666.666667,80.0,159.02
11026,Candidate_47186,1,14,15,1,1,0,1,1,14.49,5,368,9166.666667,300.0,516.24
11027,Candidate_36129,2,2,19,0,1,1,2,1,11.54,4,161,4583.333333,200.0,220.13
11028,Candidate_45179,1,0,49,7,2,1,4,1,8.8,2,62,2325.0,60.0,94.04
11029,Candidate_6096,2,1,12,0,1,0,2,1,26.24,7,356,5000.0,300.0,451.24
11030,Candidate_2176,1,1,20,1,4,1,7,0,31.77,3,91,1416.666667,80.0,173.71
11031,Candidate_47586,1,7,2,13,1,1,6,1,7.99,10,111,7916.666667,250.0,391.65
11032,Candidate_28433,1,1,20,17,2,1,4,1,13.0,14,1429,3233.333333,200.0,336.94
11033,Candidate_19265,1,1,7,55,6,0,4,1,25.93,9,281,2916.666667,60.0,120.76
11034,Candidate_31356,1,7,5,1,2,0,4,1,12.0,3,46,2775.333333,28.0,46.5
11035,Candidate_34097,2,3,9,64,1,1,6,1,14.9,1,10,7750.0,189.98,225.47
11036,Candidate_39340,1,2,14,6,2,1,4,1,23.0,10,563,2700.0,56.0,108.39
11037,Candidate_19844,1,7,12,13,1,1,1,1,26.99,4,933,10583.33333,150.0,306.15
11038,Candidate_41711,1,1,2,41,2,0,6,1,10.45,8,464,7083.333333,130.0,211.11
11039,Candidate_11864,1,0,0,31,0,0,0,1,13.75,0,0,3000.0,140.0,238.39
11040,Candidate_31475,1,7,28,16,4,0,7,0,31.49,4,88,1208.333333,100.0,216.36
11041,Candidate_23122,1,0,15,17,2,1,7,1,15.65,2,30,2065.666667,70.0,122.45
11042,Candidate_38418,1,2,25,0,1,1,1,1,22.72,4,843,9722.5,100.0,192.82
11043,Candidate_46617,1,6,35,3,1,1,2,1,13.9,3,56,4166.666667,106.0,180.88
11044,Candidate_2515,1,2,7,18,2,1,4,1,33.99,0,0,3500.0,70.0,156.33
11045,Candidate_2860,1,0,24,1,0,1,0,1,18.0,4,92,833.333333,170.0,307.3
11046,Candidate_35384,1,1,5,0,1,1,1,1,10.34,10,320,8333.333333,400.0,648.54
11047,Candidate_30234,1,1,7,41,2,0,2,1,15.5,11,213,4813.166667,120.0,205.22
11048,Candidate_41329,1,1,2,0,2,0,2,1,14.85,8,631,5916.666667,180.0,311.33
11049,Candidate_50191,1,0,19,1,0,0,0,1,29.0,0,0,3750.0,84.0,176.0
