,Unique_ID,Dependent_Variable
11687,Candidate_7758,1
11688,Candidate_9984,1
11689,Candidate_47361,0
11690,Candidate_49952,0
11691,Candidate_4672,1
11692,Candidate_12621,0
11693,Candidate_51201,1
11694,Candidate_6600,1
11695,Candidate_13060,0
11696,Candidate_51466,1
11697,Candidate_19939,0
11698,Candidate_16851,0
11699,Candidate_14032,0
11700,Candidate_37573,0
11701,Candidate_27699,0
11702,Candidate_28242,0
11703,Candidate_30517,0
11704,Candidate_7539,1
11705,Candidate_54466,1
11706,Candidate_54204,1
11707,Candidate_21254,0
11708,Candidate_22280,0
11709,Candidate_33901,0
11710,Candidate_23464,0
11711,Candidate_12493,0
11712,Candidate_8435,1
11713,Candidate_38736,0
11714,Candidate_23603,0
11715,Candidate_24255,0
11716,Candidate_21764,0
11717,Candidate_41619,0
11718,Candidate_22861,0
11719,Candidate_34146,0
11720,Candidate_42876,0
11721,Candidate_17765,0
11722,Candidate_1573,1
11723,Candidate_33910,0
11724,Candidate_15542,0
11725,Candidate_10987,1
11726,Candidate_9581,1
11727,Candidate_18541,0
11728,Candidate_53742,1
11729,Candidate_30093,0
11730,Candidate_21090,0
11731,Candidate_15934,0
11732,Candidate_45862,0
11733,Candidate_4382,1
11734,Candidate_31623,0
11735,Candidate_22737,0
11736,Candidate_48597,0
11737,Candidate_22427,0
11738,Candidate_26985,0
11739,Candidate_13421,0
11740,Candidate_25421,0
11741,Candidate_48652,0
11742,Candidate_34494,0
11743,Candidate_49429,0
11744,Candidate_16698,0
11745,Candidate_205,1
11746,Candidate_32512,0
11747,Candidate_53341,1
11748,Candidate_20362,0
11749,Candidate_48279,0
11750,Candidate_38772,0
11751,Candidate_45490,0
11752,Candidate_48776,0
11753,Candidate_37081,0
11754,Candidate_32357,0
11755,Candidate_31101,0
11756,Candidate_15033,0
11757,Candidate_35137,0
11758,Candidate_40285,0
11759,Candidate_49111,0
11760,Candidate_54972,1
11761,Candidate_16670,0
11762,Candidate_16833,0
11763,Candidate_9426,1
11764,Candidate_36931,0
11765,Candidate_18820,0
11766,Candidate_48791,0
11767,Candidate_51811,1
11768,Candidate_37353,0
11769,Candidate_45700,0
11770,Candidate_37351,0
11771,Candidate_40794,0
11772,Candidate_46124,0
11773,Candidate_29337,0
11774,Candidate_4560,1
11775,Candidate_13653,0
11776,Candidate_8670,1
11777,Candidate_520,1
11778,Candidate_22097,0
11779,Candidate_21690,0
11780,Candidate_51799,1
11781,Candidate_29434,0
11782,Candidate_1736,1
11783,Candidate_848,1
11784,Candidate_2777,1
11785,Candidate_36006,0
11786,Candidate_28605,0
11787,Candidate_33017,0
11788,Candidate_19535,0
11789,Candidate_34370,0
11790,Candidate_24312,0
11791,Candidate_36410,0
11792,Candidate_19211,0
11793,Candidate_24125,0
11794,Candidate_34809,0
11795,Candidate_1412,1
11796,Candidate_7571,1
11797,Candidate_28574,0
11798,Candidate_44256,0
11799,Candidate_48573,0
11800,Candidate_20725,0
11801,Candidate_24114,0
11802,Candidate_24259,0
11803,Candidate_5903,1
11804,Candidate_17693,0
11805,Candidate_20108,0
11806,Candidate_27091,0
11807,Candidate_46988,0
11808,Candidate_7352,1
11809,Candidate_31495,0
11810,Candidate_49258,0
11811,Candidate_43255,0
11812,Candidate_32622,0
11813,Candidate_43905,0
11814,Candidate_21480,0
11815,Candidate_34832,0
11816,Candidate_15548,0
11817,Candidate_38941,0
11818,Candidate_45956,0
11819,Candidate_17171,0
11820,Candidate_6765,1
11821,Candidate_21390,0
11822,Candidate_32554,0
11823,Candidate_27510,0
11824,Candidate_52817,1
11825,Candidate_26871,0
11826,Candidate_11424,1
11827,Candidate_1761,1
11828,Candidate_46040,0
11829,Candidate_40309,0
11830,Candidate_29095,0
11831,Candidate_47159,0
11832,Candidate_7191,1
11833,Candidate_4135,1
11834,Candidate_22681,0
11835,Candidate_42486,0
11836,Candidate_22446,0
11837,Candidate_54788,1
11838,Candidate_23714,0
11839,Candidate_35753,0
11840,Candidate_8993,1
11841,Candidate_29163,0
11842,Candidate_39998,0
11843,Candidate_39942,0
11844,Candidate_46623,0
11845,Candidate_37255,0
11846,Candidate_4761,1
11847,Candidate_45390,0
11848,Candidate_31851,0
11849,Candidate_8105,1
11850,Candidate_11745,1
11851,Candidate_16145,0
11852,Candidate_1917,1
11853,Candidate_51526,1
11854,Candidate_42512,0
11855,Candidate_22735,0
11856,Candidate_12737,0
11857,Candidate_50479,1
11858,Candidate_6133,1
11859,Candidate_38806,0
11860,Candidate_37082,0
11861,Candidate_50609,1
11862,Candidate_3777,1
11863,Candidate_48892,0
11864,Candidate_18482,0
11865,Candidate_30839,0
11866,Candidate_23177,0
11867,Candidate_26054,0
11868,Candidate_30596,0
11869,Candidate_41907,0
11870,Candidate_46915,0
11871,Candidate_53427,1
11872,Candidate_40470,0
11873,Candidate_23333,0
11874,Candidate_11518,1
11875,Candidate_23063,0
11876,Candidate_21844,0
11877,Candidate_22167,0
11878,Candidate_4177,1
11879,Candidate_32886,0
11880,Candidate_48444,0
11881,Candidate_40415,0
11882,Candidate_22169,0
11883,Candidate_32427,0
11884,Candidate_29789,0
11885,Candidate_21752,0
11886,Candidate_28506,0
11887,Candidate_13565,0
11888,Candidate_7050,1
11889,Candidate_44771,0
11890,Candidate_34042,0
11891,Candidate_27875,0
11892,Candidate_47431,0
11893,Candidate_7072,1
11894,Candidate_12797,0
11895,Candidate_53103,1
11896,Candidate_33882,0
11897,Candidate_51083,1
11898,Candidate_6300,1
11899,Candidate_44439,0
11900,Candidate_49853,0
11901,Candidate_29369,0
11902,Candidate_27596,0
11903,Candidate_31974,0
11904,Candidate_34372,0
11905,Candidate_473,1
11906,Candidate_40397,0
11907,Candidate_43383,0
11908,Candidate_32948,0
11909,Candidate_17649,0
11910,Candidate_23276,0
11911,Candidate_466,1
11912,Candidate_37718,0
11913,Candidate_13639,0
11914,Candidate_32141,0
11915,Candidate_13008,0
11916,Candidate_34485,0
11917,Candidate_24034,0
11918,Candidate_51342,1
11919,Candidate_13875,0
11920,Candidate_9766,1
11921,Candidate_7239,1
11922,Candidate_47951,0
11923,Candidate_826,1
11924,Candidate_37252,0
11925,Candidate_2870,1
11926,Candidate_49263,0
11927,Candidate_8691,1
11928,Candidate_20808,0
11929,Candidate_19946,0
11930,Candidate_38075,0
11931,Candidate_8874,1
11932,Candidate_2610,1
11933,Candidate_7020,1
11934,Candidate_7992,1
11935,Candidate_51170,1
11936,Candidate_33279,0
11937,Candidate_12128,0
11938,Candidate_52946,1
11939,Candidate_51865,1
11940,Candidate_13950,0
11941,Candidate_27290,0
11942,Candidate_6899,1
11943,Candidate_3600,1
11944,Candidate_9725,1
11945,Candidate_11511,1
11946,Candidate_54893,1
11947,Candidate_53200,1
11948,Candidate_35750,0
11949,Candidate_50210,1
11950,Candidate_48093,0
11951,Candidate_14098,0
11952,Candidate_36043,0
11953,Candidate_33113,0
11954,Candidate_34037,0
11955,Candidate_3286,1
11956,Candidate_38737,0
11957,Candidate_17988,0
11958,Candidate_30481,0
11959,Candidate_28529,0
11960,Candidate_11486,1
11961,Candidate_17849,0
11962,Candidate_46676,0
11963,Candidate_15778,0
11964,Candidate_20667,0
11965,Candidate_41831,0
11966,Candidate_18791,0
11967,Candidate_4438,1
11968,Candidate_34502,0
11969,Candidate_35400,0
11970,Candidate_12799,0
11971,Candidate_11675,1
11972,Candidate_29405,0
11973,Candidate_42368,0
11974,Candidate_46608,0
11975,Candidate_7287,1
11976,Candidate_15868,0
11977,Candidate_3353,1
11978,Candidate_53210,1
11979,Candidate_8728,1
11980,Candidate_4436,1
11981,Candidate_47510,0
11982,Candidate_30606,0
11983,Candidate_32130,0
11984,Candidate_50806,1
11985,Candidate_12353,0
11986,Candidate_31987,0
11987,Candidate_28153,0
11988,Candidate_4523,1
11989,Candidate_48488,0
11990,Candidate_37656,0
11991,Candidate_40944,0
11992,Candidate_836,1
11993,Candidate_15009,0
11994,Candidate_48126,0
11995,Candidate_53809,1
11996,Candidate_3107,1
11997,Candidate_7786,1
11998,Candidate_51549,1
11999,Candidate_31489,0
12000,Candidate_45698,0
12001,Candidate_14171,0
12002,Candidate_36161,0
12003,Candidate_40115,0
12004,Candidate_1187,1
12005,Candidate_6028,1
12006,Candidate_30681,0
12007,Candidate_52064,1
12008,Candidate_40699,0
12009,Candidate_51368,1
12010,Candidate_41640,0
12011,Candidate_31748,0
12012,Candidate_29767,0
12013,Candidate_30118,0
12014,Candidate_42099,0
12015,Candidate_14763,0
12016,Candidate_23058,0
12017,Candidate_32532,0
12018,Candidate_14045,0
12019,Candidate_6568,1
12020,Candidate_37912,0
12021,Candidate_1852,1
12022,Candidate_33137,0
12023,Candidate_24279,0
12024,Candidate_13208,0
12025,Candidate_6211,1
12026,Candidate_29717,0
12027,Candidate_42575,0
12028,Candidate_12624,0
12029,Candidate_41052,0
12030,Candidate_12996,0
12031,Candidate_24420,0
12032,Candidate_26656,0
12033,Candidate_7292,1
12034,Candidate_7708,1
12035,Candidate_32483,0
12036,Candidate_53035,1
12037,Candidate_38140,0
12038,Candidate_3679,1
12039,Candidate_2186,1
12040,Candidate_7237,1
12041,Candidate_6879,1
12042,Candidate_3053,1
12043,Candidate_51741,1
12044,Candidate_5140,1
12045,Candidate_44851,0
12046,Candidate_26121,0
12047,Candidate_393,1
12048,Candidate_51420,1
12049,Candidate_32630,0
12050,Candidate_34846,0
12051,Candidate_25104,0
12052,Candidate_23670,0
12053,Candidate_51909,1
12054,Candidate_7016,1
12055,Candidate_10105,1
12056,Candidate_7520,1
12057,Candidate_42220,0
12058,Candidate_37690,0
12059,Candidate_9925,1
12060,Candidate_1595,1
12061,Candidate_30521,0
12062,Candidate_23820,0
12063,Candidate_18124,0
12064,Candidate_42841,0
12065,Candidate_13897,0
12066,Candidate_47530,0
12067,Candidate_16319,0
12068,Candidate_7047,1
12069,Candidate_1804,1
12070,Candidate_51814,1
12071,Candidate_52297,1
12072,Candidate_47839,0
12073,Candidate_26474,0
12074,Candidate_677,1
12075,Candidate_37475,0
12076,Candidate_863,1
12077,Candidate_21127,0
12078,Candidate_7745,1
12079,Candidate_49004,0
12080,Candidate_46606,0
12081,Candidate_21235,0
12082,Candidate_14012,0
12083,Candidate_548,1
12084,Candidate_43384,0
12085,Candidate_38621,0
12086,Candidate_29900,0
12087,Candidate_13939,0
12088,Candidate_40584,0
12089,Candidate_4009,1
12090,Candidate_39254,0
12091,Candidate_41552,0
12092,Candidate_10434,1
12093,Candidate_9761,1
12094,Candidate_28663,0
12095,Candidate_11067,1
12096,Candidate_53660,1
12097,Candidate_16622,0
12098,Candidate_4576,1
12099,Candidate_25333,0
12100,Candidate_16863,0
12101,Candidate_11774,1
12102,Candidate_38349,0
12103,Candidate_38068,0
12104,Candidate_41376,0
12105,Candidate_16869,0
12106,Candidate_33281,0
12107,Candidate_29582,0
12108,Candidate_28854,0
12109,Candidate_39036,0
12110,Candidate_8918,1
12111,Candidate_44645,0
12112,Candidate_33232,0
12113,Candidate_51522,1
12114,Candidate_54737,1
12115,Candidate_20349,0
12116,Candidate_54672,1
12117,Candidate_37410,0
12118,Candidate_13321,0
12119,Candidate_20119,0
12120,Candidate_40660,0
12121,Candidate_38615,0
12122,Candidate_8551,1
12123,Candidate_40459,0
12124,Candidate_52648,1
12125,Candidate_22369,0
12126,Candidate_2292,1
12127,Candidate_49693,0
12128,Candidate_26107,0
12129,Candidate_28143,0
12130,Candidate_47732,0
12131,Candidate_17521,0
12132,Candidate_8545,1
12133,Candidate_12451,0
12134,Candidate_1371,1
12135,Candidate_31648,0
12136,Candidate_21850,0
12137,Candidate_29637,0
12138,Candidate_6558,1
12139,Candidate_44722,0
12140,Candidate_10958,1
12141,Candidate_15786,0
12142,Candidate_14892,0
12143,Candidate_22520,0
12144,Candidate_53358,1
12145,Candidate_11294,1
12146,Candidate_10820,1
12147,Candidate_48052,0
12148,Candidate_20443,0
12149,Candidate_29742,0
12150,Candidate_54263,1
12151,Candidate_26014,0
12152,Candidate_14368,0
12153,Candidate_7523,1
12154,Candidate_7468,1
12155,Candidate_23489,0
12156,Candidate_20800,0
12157,Candidate_15911,0
12158,Candidate_31609,0
12159,Candidate_5864,1
12160,Candidate_50767,1
12161,Candidate_42410,0
12162,Candidate_38744,0
12163,Candidate_30268,0
12164,Candidate_21356,0
12165,Candidate_22125,0
12166,Candidate_38625,0
12167,Candidate_11196,1
12168,Candidate_29333,0
12169,Candidate_41099,0
12170,Candidate_53787,1
12171,Candidate_14120,0
12172,Candidate_32832,0
12173,Candidate_35399,0
12174,Candidate_41667,0
12175,Candidate_42453,0
12176,Candidate_2873,1
12177,Candidate_50047,0
12178,Candidate_26941,0
12179,Candidate_28557,0
12180,Candidate_33587,0
12181,Candidate_41637,0
12182,Candidate_54400,1
12183,Candidate_17433,0
12184,Candidate_1847,1
12185,Candidate_20605,0
12186,Candidate_31427,0
12187,Candidate_12516,0
12188,Candidate_564,1
12189,Candidate_51010,1
12190,Candidate_33220,0
12191,Candidate_28527,0
12192,Candidate_53268,1
12193,Candidate_27197,0
12194,Candidate_19068,0
12195,Candidate_52123,1
12196,Candidate_28867,0
12197,Candidate_51412,1
12198,Candidate_24547,0
12199,Candidate_25112,0
12200,Candidate_32739,0
12201,Candidate_37861,0
12202,Candidate_10212,1
12203,Candidate_8359,1
12204,Candidate_10103,1
12205,Candidate_18066,0
12206,Candidate_42355,0
12207,Candidate_36309,0
12208,Candidate_20741,0
12209,Candidate_26914,0
12210,Candidate_30341,0
12211,Candidate_48259,0
12212,Candidate_12175,0
12213,Candidate_14146,0
12214,Candidate_49475,0
12215,Candidate_38900,0
12216,Candidate_51849,1
12217,Candidate_9272,1
12218,Candidate_245,1
12219,Candidate_274,1
12220,Candidate_4937,1
12221,Candidate_6381,1
12222,Candidate_6431,1
12223,Candidate_13374,0
12224,Candidate_5005,1
12225,Candidate_54908,1
12226,Candidate_46993,0
12227,Candidate_17116,0
12228,Candidate_47763,0
12229,Candidate_2971,1
12230,Candidate_16798,0
12231,Candidate_16523,0
12232,Candidate_27666,0
12233,Candidate_46026,0
12234,Candidate_52054,1
12235,Candidate_24115,0
12236,Candidate_5166,1
12237,Candidate_24244,0
12238,Candidate_3167,1
12239,Candidate_1615,1
12240,Candidate_33589,0
12241,Candidate_44247,0
12242,Candidate_29971,0
12243,Candidate_6130,1
12244,Candidate_26226,0
12245,Candidate_40070,0
12246,Candidate_32379,0
12247,Candidate_14506,0
12248,Candidate_13179,0
12249,Candidate_4332,1
12250,Candidate_26608,0
12251,Candidate_2824,1
12252,Candidate_34564,0
12253,Candidate_4078,1
12254,Candidate_13523,0
12255,Candidate_20145,0
12256,Candidate_27145,0
12257,Candidate_10042,1
12258,Candidate_23583,0
12259,Candidate_38048,0
12260,Candidate_30585,0
12261,Candidate_31206,0
12262,Candidate_54269,1
12263,Candidate_46922,0
12264,Candidate_42342,0
12265,Candidate_30766,0
12266,Candidate_8709,1
12267,Candidate_17603,0
12268,Candidate_31121,0
12269,Candidate_1286,1
12270,Candidate_26825,0
12271,Candidate_54623,1
12272,Candidate_38989,0
12273,Candidate_21774,0
12274,Candidate_53273,1
12275,Candidate_37293,0
12276,Candidate_22231,0
12277,Candidate_19049,0
12278,Candidate_5697,1
12279,Candidate_47935,0
12280,Candidate_8559,1
12281,Candidate_48816,0
12282,Candidate_23796,0
12283,Candidate_46809,0
12284,Candidate_38195,0
12285,Candidate_42226,0
12286,Candidate_38398,0
12287,Candidate_11066,1
12288,Candidate_29499,0
12289,Candidate_13256,0
12290,Candidate_49819,0
12291,Candidate_43616,0
12292,Candidate_38362,0
12293,Candidate_8941,1
12294,Candidate_13620,0
12295,Candidate_45341,0
12296,Candidate_28393,0
12297,Candidate_18646,0
12298,Candidate_38415,0
12299,Candidate_46823,0
12300,Candidate_39933,0
12301,Candidate_10898,1
12302,Candidate_26395,0
12303,Candidate_43988,0
12304,Candidate_13892,0
12305,Candidate_20702,0
12306,Candidate_34551,0
12307,Candidate_5245,1
12308,Candidate_47003,0
12309,Candidate_18095,0
12310,Candidate_5184,1
12311,Candidate_4933,1
12312,Candidate_34192,0
12313,Candidate_12409,0
12314,Candidate_27441,0
12315,Candidate_48567,0
12316,Candidate_28304,0
12317,Candidate_7895,1
12318,Candidate_47210,0
12319,Candidate_20885,0
12320,Candidate_51541,1
12321,Candidate_10634,1
12322,Candidate_13364,0
12323,Candidate_3296,1
12324,Candidate_5304,1
12325,Candidate_53322,1
12326,Candidate_7065,1
12327,Candidate_42735,0
12328,Candidate_52168,1
12329,Candidate_14112,0
12330,Candidate_11227,1
12331,Candidate_1837,1
12332,Candidate_24288,0
12333,Candidate_43814,0
12334,Candidate_27672,0
12335,Candidate_28603,0
12336,Candidate_35481,0
12337,Candidate_26089,0
12338,Candidate_2737,1
12339,Candidate_8100,1
12340,Candidate_33372,0
12341,Candidate_9166,1
12342,Candidate_24329,0
12343,Candidate_31102,0
12344,Candidate_51575,1
12345,Candidate_46246,0
12346,Candidate_18097,0
12347,Candidate_54040,1
12348,Candidate_33583,0
12349,Candidate_54598,1
12350,Candidate_39244,0
12351,Candidate_34182,0
12352,Candidate_28978,0
12353,Candidate_11576,1
12354,Candidate_32050,0
12355,Candidate_35776,0
12356,Candidate_43837,0
12357,Candidate_13088,0
12358,Candidate_20031,0
12359,Candidate_31264,0
12360,Candidate_37161,0
12361,Candidate_17057,0
12362,Candidate_42496,0
12363,Candidate_2079,1
12364,Candidate_37975,0
12365,Candidate_39048,0
12366,Candidate_14885,0
12367,Candidate_29528,0
12368,Candidate_26409,0
12369,Candidate_2208,1
12370,Candidate_25098,0
12371,Candidate_48612,0
12372,Candidate_12032,0
12373,Candidate_54725,1
12374,Candidate_26156,0
12375,Candidate_587,1
12376,Candidate_7458,1
12377,Candidate_33869,0
12378,Candidate_22922,0
12379,Candidate_7076,1
12380,Candidate_35430,0
12381,Candidate_50633,1
12382,Candidate_23774,0
12383,Candidate_50454,1
12384,Candidate_34061,0
12385,Candidate_20740,0
12386,Candidate_20937,0
12387,Candidate_40637,0
12388,Candidate_5565,1
12389,Candidate_1,1
12390,Candidate_17702,0
12391,Candidate_10238,1
12392,Candidate_48546,0
12393,Candidate_17518,0
12394,Candidate_32701,0
12395,Candidate_45684,0
12396,Candidate_13005,0
12397,Candidate_27381,0
12398,Candidate_53604,1
12399,Candidate_38582,0
12400,Candidate_46800,0
12401,Candidate_42000,0
12402,Candidate_43770,0
12403,Candidate_31375,0
12404,Candidate_11097,1
12405,Candidate_46194,0
12406,Candidate_12597,0
12407,Candidate_7003,1
12408,Candidate_26026,0
12409,Candidate_44531,0
12410,Candidate_44616,0
12411,Candidate_49436,0
12412,Candidate_40753,0
12413,Candidate_35970,0
12414,Candidate_7319,1
12415,Candidate_45782,0
12416,Candidate_37781,0
12417,Candidate_28055,0
12418,Candidate_41467,0
12419,Candidate_43637,0
12420,Candidate_28496,0
12421,Candidate_37167,0
12422,Candidate_4906,1
12423,Candidate_18111,0
12424,Candidate_40164,0
12425,Candidate_1217,1
12426,Candidate_39792,0
12427,Candidate_29280,0
12428,Candidate_39992,0
12429,Candidate_38314,0
12430,Candidate_11348,1
12431,Candidate_11495,1
12432,Candidate_46619,0
12433,Candidate_3207,1
12434,Candidate_4528,1
12435,Candidate_1844,1
12436,Candidate_45262,0
12437,Candidate_2572,1
12438,Candidate_6289,1
12439,Candidate_29728,0
12440,Candidate_16111,0
12441,Candidate_52523,1
12442,Candidate_47037,0
12443,Candidate_7230,1
12444,Candidate_53258,1
12445,Candidate_15562,0
12446,Candidate_24972,0
12447,Candidate_34836,0
12448,Candidate_15283,0
12449,Candidate_12520,0
12450,Candidate_32873,0
12451,Candidate_27158,0
12452,Candidate_53319,1
12453,Candidate_25150,0
12454,Candidate_15068,0
12455,Candidate_7022,1
12456,Candidate_41769,0
12457,Candidate_3887,1
12458,Candidate_1084,1
12459,Candidate_52384,1
12460,Candidate_5813,1
12461,Candidate_21367,0
12462,Candidate_19176,0
12463,Candidate_25688,0
12464,Candidate_11847,1
12465,Candidate_36418,0
12466,Candidate_16272,0
12467,Candidate_41244,0
12468,Candidate_3080,1
12469,Candidate_30271,0
12470,Candidate_8118,1
12471,Candidate_2224,1
12472,Candidate_22628,0
12473,Candidate_31112,0
12474,Candidate_35202,0
12475,Candidate_37612,0
12476,Candidate_32225,0
12477,Candidate_24609,0
12478,Candidate_36595,0
12479,Candidate_32541,0
12480,Candidate_48992,0
12481,Candidate_52147,1
12482,Candidate_7527,1
12483,Candidate_35524,0
12484,Candidate_45572,0
12485,Candidate_31304,0
12486,Candidate_39207,0
12487,Candidate_4459,1
12488,Candidate_29529,0
12489,Candidate_20232,0
12490,Candidate_37594,0
12491,Candidate_2898,1
12492,Candidate_48364,0
12493,Candidate_12957,0
12494,Candidate_46790,0
12495,Candidate_28970,0
12496,Candidate_27955,0
12497,Candidate_54056,1
12498,Candidate_1827,1
12499,Candidate_2717,1
12500,Candidate_46714,0
12501,Candidate_4913,1
12502,Candidate_9208,1
